,side_effect,n_instance,auprc,auroc,ap
142,151.0,989.0,0.8004855259489432,0.8460098140495868,0.8033319130564751
143,153.0,2198.0,0.7979376166683834,0.8262087614926986,0.7988148282024234
144,154.0,3873.0,0.7479503820887614,0.7964678200692041,0.749868086526318
145,155.0,261.0,0.9265892150510404,0.921124828532236,0.9279295810186512
146,156.0,2054.0,0.8042794430704743,0.8468042348789335,0.8064542591076856
147,157.0,400.0,0.843750822318435,0.8879706152433425,0.8492232985196808
148,158.0,2401.0,0.8129771571899012,0.8334448289119569,0.8141785539321851
149,159.0,1209.0,0.883269590325215,0.8915307830615662,0.8839213080236374
150,160.0,2494.0,0.7995971352090671,0.8310623125716892,0.8010863741503865
151,161.0,914.0,0.8074200546254873,0.8455331112036651,0.8098845492956525
152,162.0,1854.0,0.82254394276313,0.848195918367347,0.8236363762892046
153,163.0,297.0,0.8184953461610582,0.8295454545454546,0.8240155674850447
154,164.0,2007.0,0.814918915427766,0.8451615474545648,0.8160824062644041
155,165.0,908.0,0.8491267209074791,0.8597645429362881,0.8508616903031407
156,166.0,688.0,0.7305282924088722,0.8089697879527116,0.7412655342003132
157,167.0,581.0,0.8515469738761215,0.8848852040816326,0.8614788259080927
158,168.0,1508.0,0.7953671135607794,0.8267429760665973,0.7967615402937458
159,169.0,1728.0,0.7457422181454121,0.8035102040816327,0.7496916020185002
160,170.0,1842.0,0.8119589832773529,0.8534263361297012,0.8134177472907055
161,171.0,597.0,0.90515434889227,0.9264268727705113,0.9067896740079017
162,172.0,1955.0,0.7982053173804899,0.8358625274598219,0.7995843765478874
163,173.0,1702.0,0.8106499338109343,0.8400523476651026,0.8117850873704335
164,174.0,295.0,0.8631257847874512,0.87451171875,0.8669709886072999
165,175.0,2970.0,0.7388477063789574,0.7727954692906573,0.7397969835484863
166,176.0,2316.0,0.8259333070760657,0.8659882685856712,0.828887949236453
167,177.0,2509.0,0.8212273415666169,0.851402217340476,0.821959776915009
168,178.0,5350.0,0.7486291729655794,0.7904614511245674,0.7493207649846821
169,179.0,5335.0,0.7545079571714323,0.8022279310137612,0.7553448647720931
170,180.0,500.0,0.7569608336016143,0.8303202479338843,0.7704195109828627
171,181.0,2844.0,0.7881901999085604,0.83764949845679,0.7894716034027295
172,182.0,1731.0,0.8014158973620231,0.8443270962424834,0.8034910098789689
173,184.0,842.0,0.7854251283289824,0.8381333333333334,0.7890618950873303
174,185.0,1667.0,0.8181002590444999,0.8571953623575796,0.8193723493409099
175,186.0,3308.0,0.7900395792548849,0.824808986466389,0.7921278582312068
176,187.0,1692.0,0.7727887818337864,0.8261615489653724,0.7747861597125247
177,188.0,3758.0,0.773102599677326,0.8089485882278675,0.7742152825619879
178,189.0,1785.0,0.7879020449632979,0.8456683710737765,0.7904329952796112
179,190.0,424.0,0.8601685487451269,0.8884000000000001,0.8627802542917073
180,191.0,456.0,0.8603133225922058,0.8773833004602235,0.8633110690812439
181,192.0,5042.0,0.7840275205647644,0.8193738810664343,0.7846941674361013
182,193.0,1744.0,0.7841194517175349,0.8253876188320508,0.7855653094033729
183,194.0,1055.0,0.7426213854493913,0.8031250000000001,0.7458278580683466
184,195.0,1298.0,0.9093163654726449,0.9135649019080893,0.9097539714482089
185,196.0,1501.0,0.8793027814999278,0.9055025077160493,0.8803179668193415
186,197.0,4065.0,0.7984468904312636,0.8365249433106576,0.7993367628265245
187,198.0,344.0,0.8254959580394096,0.8701523545706371,0.8403036535024193
188,199.0,942.0,0.805958557758487,0.8508497141514605,0.8083849039339174
189,200.0,2470.0,0.796447431219915,0.8509837278106508,0.7983516961576451
190,201.0,2887.0,0.7741269016887882,0.8223888515087211,0.7751921825795517
191,202.0,1524.0,0.765056907514915,0.8313425925925927,0.7693204042475519
192,203.0,1852.0,0.7981598830718685,0.8392843615060227,0.7993085621332608
193,204.0,3715.0,0.8013382481501137,0.8324211968315972,0.8018651328631311
194,205.0,4226.0,0.74922905161079,0.7879976980495484,0.7512262713696485
195,206.0,3539.0,0.7823348272130846,0.8221327593537415,0.7836363466324164
196,207.0,5830.0,0.7320821093481786,0.7919658130330008,0.7330083788429931
197,208.0,5447.0,0.7272692212588951,0.7786857047605876,0.7281933709959433
198,209.0,2854.0,0.7465031693171398,0.7946201922235255,0.7486527138585698
199,210.0,515.0,0.8805993737048318,0.890625,0.882641253420344
200,211.0,948.0,0.8420985123746104,0.8750907243431557,0.8445059763621889
201,212.0,4718.0,0.7498894277676857,0.8074348072562358,0.7509459062758187
202,213.0,3326.0,0.7790664140309866,0.8372050524052674,0.7801514210952654
203,214.0,1309.0,0.8403363808602184,0.8703497438182224,0.8415867378783943
204,215.0,3509.0,0.7666088589830263,0.8043064024390245,0.7674498900182485
205,216.0,606.0,0.7667912964397896,0.8305588585017836,0.7785571802883142
206,217.0,3520.0,0.7665479713786195,0.8250588697017269,0.7681144191029987
207,218.0,3348.0,0.7685944207304032,0.7952438814131246,0.7692233700563536
208,219.0,1003.0,0.8855803092533713,0.9065788075247103,0.8866576126679075
209,220.0,3714.0,0.7088153970349387,0.7590837230311405,0.7101962380002992
210,221.0,3127.0,0.79513969312401,0.8300101907848575,0.7957980199151515
211,222.0,771.0,0.849411969085052,0.8831360946745562,0.8569262281407402
212,223.0,3002.0,0.8010802505995378,0.8338426090740082,0.8018165476034607
213,224.0,1797.0,0.8444823910213297,0.8866949448307337,0.8479112358856771
214,225.0,1905.0,0.8518022598850946,0.8659410552718804,0.8523928296484048
215,226.0,5013.0,0.7446310147364748,0.7840972428656361,0.7452655274086886
216,227.0,2826.0,0.8050502588850136,0.8504047724899454,0.8075075578419683
217,228.0,654.0,0.7775148336278674,0.8394148586456278,0.7824872328298255
218,229.0,1698.0,0.865472568865203,0.8860763232514177,0.8661166020430964
219,230.0,333.0,0.8556529185893175,0.8428125,0.8575831273239584
220,231.0,2019.0,0.8134937068820598,0.8506274869911233,0.8144972105764143
221,232.0,2865.0,0.801591637455441,0.8338833883388339,0.8023754201641726
222,233.0,2801.0,0.80407275108914,0.8335430624992913,0.8048250841193787
223,234.0,5570.0,0.7605344517724669,0.7977351733775875,0.7611983312284766
224,235.0,3981.0,0.7882976087032119,0.8252903124368276,0.7888664588747913
225,236.0,2403.0,0.8339951887201895,0.8655572421806188,0.8347137609120676
226,237.0,959.0,0.830114854382827,0.8485940453686199,0.83169374929221
227,238.0,3119.0,0.7810566735737023,0.8082196210308479,0.7817948733232559
228,239.0,1642.0,0.8259732904493252,0.8550964187327824,0.8270008029026437
229,240.0,273.0,0.9422571148530914,0.9444444444444444,0.9434352276153595
230,241.0,1045.0,0.7832629873886631,0.8287677816224529,0.7860414859502329
231,242.0,878.0,0.8492756568526123,0.8849378042184965,0.8559975555002187
232,243.0,1289.0,0.856084712543097,0.8859896899936445,0.8572638709736492
233,244.0,4983.0,0.728559196904261,0.7907405439027464,0.73029826271051
234,245.0,2780.0,0.7989965375840669,0.8475548767301038,0.8004761493824067
235,246.0,639.0,0.8028878931962613,0.8668212890625,0.8133256202635459
236,247.0,1342.0,0.8520329232828134,0.8901555555555556,0.8531219400574575
237,248.0,1851.0,0.8487540072183285,0.887848306162562,0.8498992697007709
238,249.0,2460.0,0.7569733646959151,0.8063963505364555,0.7590261120488713
239,250.0,1678.0,0.7772900884124009,0.8273700655387899,0.7819880736714169
240,251.0,551.0,0.9028285309171221,0.9183333333333333,0.9042936991398225
241,252.0,2973.0,0.8025899147222759,0.8334455190656701,0.8034016555784395
242,253.0,1914.0,0.8283012107825904,0.8580412596360913,0.8293943234876915
243,254.0,1083.0,0.8317566189854633,0.8626809438826095,0.8336346604790582
244,255.0,833.0,0.8969540296641637,0.9166141566897711,0.8981994240137382
245,256.0,313.0,0.8694521575669023,0.8853125,0.8718184128584094
246,257.0,1217.0,0.8341915584866296,0.8795850676378772,0.83562762610504
247,258.0,2777.0,0.8042420291250939,0.8505233179067284,0.8060121787514087
248,259.0,1610.0,0.8010105902732376,0.8245066621689998,0.8023565463818035
249,260.0,747.0,0.8538652364944597,0.8672255273120606,0.8550180162512837
250,261.0,1109.0,0.8160765565768177,0.8710737764791818,0.8223413351439509
251,262.0,786.0,0.8976422370945745,0.9056466831180142,0.8985568331771735
252,263.0,778.0,0.8309166778455397,0.8484427692918072,0.8326775080068043
253,264.0,588.0,0.8650666209295107,0.8999999999999999,0.8672718030753163
254,265.0,1226.0,0.8408639645798947,0.8808252984389349,0.8431878452645946
255,266.0,1274.0,0.8153369931315975,0.857879638671875,0.8170578053579943
256,267.0,4263.0,0.7416541796805141,0.7836949375410915,0.7435688774800805
257,268.0,511.0,0.840781018175595,0.8665625,0.8450996349888317
258,269.0,1412.0,0.8013520587816217,0.8337289992695398,0.803842574721494
259,271.0,1321.0,0.7592032994154492,0.819765639531279,0.7628036668655893
260,272.0,4438.0,0.756616634021156,0.7952850685649401,0.7575286942561282
261,273.0,528.0,0.921600225175303,0.9328395061728395,0.9228319503588527
262,274.0,2165.0,0.8256281368658097,0.8601108033240998,0.8264486263736811
263,275.0,1368.0,0.8203059105411192,0.8554437869822485,0.8216207306583923
264,277.0,956.0,0.8836579541375584,0.9154016620498615,0.8851400455903169
265,278.0,1367.0,0.8422495315301208,0.8739956382001837,0.8438985998960862
266,279.0,1854.0,0.79154397696179,0.8432129666371599,0.7932871667394807
267,280.0,3429.0,0.8112436502725886,0.8440960394406111,0.8119071893195585
268,281.0,3723.0,0.7723234986793316,0.8290277049381997,0.7736687757409971
269,282.0,669.0,0.8064852822707872,0.8530762167125803,0.809884859158849
270,283.0,2036.0,0.832604855345688,0.8671606648199446,0.8337208205783425
271,284.0,1155.0,0.8427508868943985,0.8543815313161669,0.8437985806901078
272,285.0,1695.0,0.8067146903094814,0.8410114468005255,0.8090279952614662
273,286.0,1128.0,0.816568644879862,0.866220083246618,0.8218362027699448
274,287.0,2319.0,0.7601289162699153,0.8097895408163265,0.7622511908607582
275,288.0,943.0,0.8240105863201239,0.8672824959939673,0.8266454664520112
276,289.0,579.0,0.8689097101693509,0.880362426035503,0.8709789484874171
277,290.0,1437.0,0.8214374670592794,0.8596289062499999,0.8227251460703207
278,291.0,2991.0,0.767819245800329,0.8159711594055029,0.7688622853080759
279,293.0,2038.0,0.8009495990349634,0.8415024978791592,0.8042520116679991
280,294.0,1358.0,0.833647428562281,0.8636159999999999,0.8383994591636809
281,295.0,3321.0,0.6904088132885919,0.7485056494304376,0.6930427924393422
282,296.0,1409.0,0.8466797438727033,0.878432,0.8489850988627393
283,297.0,2060.0,0.8277560517235905,0.8536421963977427,0.8288695191552478
284,298.0,1571.0,0.837571536363063,0.8765872854882552,0.8391341104254039
285,299.0,716.0,0.7565119607036209,0.8096938775510204,0.7658068195678731
286,300.0,710.0,0.8732790360214695,0.9075580242015473,0.8754978259521353
287,301.0,4018.0,0.771700579548763,0.8023053689035244,0.7734007372165423
288,302.0,1948.0,0.8628370409745809,0.8750736469994108,0.8633376887870383
289,303.0,2381.0,0.8063989855270799,0.8531700481507432,0.8091400932472101
290,304.0,1064.0,0.7638996747676821,0.8256039053951688,0.7670003535707788
291,305.0,1658.0,0.8184583389822524,0.8668897959183673,0.8223539667837525
292,306.0,577.0,0.9376059932329947,0.9429522497704317,0.9381869781953163
293,307.0,5366.0,0.7641964074518203,0.8046461304786575,0.7647969344831211
294,308.0,639.0,0.8892853760831507,0.9064094387755102,0.8910040504988253
295,309.0,492.0,0.8323725546948654,0.8726370510396976,0.8367453807986094
296,310.0,751.0,0.8270728907059413,0.8604803903171326,0.8354890768504084
297,311.0,1549.0,0.7725276343645748,0.8422476586888658,0.7773089890313947
298,312.0,2812.0,0.7829348736718926,0.8237818181818182,0.7844976181764511
299,313.0,2314.0,0.7637390369547029,0.793792724609375,0.7652212956747881
300,314.0,3621.0,0.825122788144104,0.8460485756802721,0.8257126035032218
301,315.0,801.0,0.8162030412105528,0.8427472321261025,0.8188153663206617
302,316.0,1138.0,0.8263677509129919,0.8461649365628604,0.8280373321530751
303,317.0,914.0,0.8348645841475687,0.8633231853869573,0.8368926259523409
304,318.0,2007.0,0.8213000038496463,0.8476945042128335,0.8221480799793752
305,319.0,2853.0,0.7909118329215021,0.8380355010258348,0.7931127371815659
306,320.0,1838.0,0.8444008447911211,0.8824571483290243,0.8462067840304365
307,321.0,760.0,0.8774720429633593,0.8867863321799309,0.8786907951461832
308,322.0,520.0,0.8258717481746973,0.8406399596875789,0.828184803031311
309,323.0,1885.0,0.7728697810063971,0.8039814814814815,0.7742840462100038
310,325.0,1241.0,0.8320522897282098,0.8805935650887574,0.8379513252670526
311,326.0,4188.0,0.768753845597771,0.7998148887042864,0.7694034028937915
312,327.0,310.0,0.8588125051630644,0.8698979591836735,0.8623435092785429
313,328.0,1558.0,0.7786189187116258,0.8340065192743764,0.782947151890813
314,329.0,3870.0,0.8083730563656072,0.8360333438188109,0.8088704612133184
315,330.0,4715.0,0.7447297272433928,0.7761888230162545,0.7453337846554866
316,331.0,2411.0,0.7873145725987133,0.8077576504066766,0.7884203452871357
317,332.0,3388.0,0.7557748803312886,0.8042479254928048,0.7579234018055496
318,334.0,4552.0,0.7915527475657631,0.8255940825873677,0.7921727361439383
319,335.0,2031.0,0.798653253026752,0.8333819995058511,0.7999437131166689
320,336.0,322.0,0.7860321814416309,0.823621227887617,0.7921918733537497
321,337.0,4442.0,0.7468251960268605,0.7944034090909091,0.7479383815922676
322,338.0,1032.0,0.8208757235089731,0.8565452504846445,0.8226208420948071
323,339.0,2654.0,0.7297189949697018,0.7924165094160409,0.7315182280228546
324,340.0,1110.0,0.7857088792931559,0.8290295710120783,0.7884741724040594
325,341.0,3102.0,0.7980241667384065,0.84548828125,0.7989947678583718
326,342.0,3898.0,0.7867236380750107,0.8257315555555556,0.7875383243701357
327,343.0,4099.0,0.7605019043733292,0.7853458049886621,0.7610795212142392
328,344.0,1237.0,0.8902485486926774,0.9010141093474426,0.890883847624925
329,345.0,1011.0,0.8263422619539933,0.8803907966238871,0.8287939919813253
330,346.0,4921.0,0.740276536764499,0.793776357050173,0.7411377754709081
331,347.0,1276.0,0.842670635910075,0.8584710743801653,0.8437030038537142
332,349.0,596.0,0.8230683039669642,0.8552532123960696,0.8262896338337445
333,350.0,2228.0,0.7763937001490054,0.8083712823972565,0.7780578829326706
334,351.0,1343.0,0.7995832109833907,0.8496835443037974,0.804080109533336
335,353.0,354.0,0.8835121720395214,0.8999081726354453,0.8858534815709517
336,354.0,755.0,0.8594434092820432,0.903395061728395,0.8615951785102707
337,355.0,904.0,0.8498247559593348,0.870286673553719,0.8516153324091885
338,356.0,1216.0,0.8486265036332268,0.8775679999999999,0.8497516427596656
339,357.0,1870.0,0.8281219047993243,0.8655646683118015,0.8292926711085715
340,358.0,464.0,0.911963119409674,0.9331275720164609,0.9135864176294591
341,359.0,288.0,0.8777988479885949,0.915,0.8828150403760187
342,360.0,734.0,0.8738048607292612,0.8976386723100913,0.8756094379196658
343,361.0,6166.0,0.722775998063605,0.7654492421403748,0.724106763513646
344,362.0,784.0,0.8788021657604281,0.9052767308073795,0.8807667466045581
345,363.0,2374.0,0.8522700700440063,0.8699424673450648,0.8531272847547873
346,364.0,3618.0,0.7616595335827269,0.81344723183391,0.763217933020238
347,365.0,3396.0,0.8089358236658637,0.8445198961937715,0.8098256697019997
348,366.0,1500.0,0.799444394157105,0.8204345703125,0.8008029678231182
349,367.0,1208.0,0.7792074576729784,0.8119848771266541,0.781332353585507
350,368.0,1304.0,0.8259113477416664,0.8499134948096885,0.8271620112800167
351,369.0,3073.0,0.8027750700150091,0.8402200677131426,0.8034918839039771
352,370.0,2562.0,0.7961051503896301,0.8325206611570248,0.797535464228014
353,371.0,690.0,0.8246321957903385,0.8448721631715025,0.8289272839074824
354,372.0,414.0,0.8566680132790083,0.8878743608473338,0.860113590958709
355,373.0,438.0,0.8934915232016932,0.9012345679012346,0.8956612207318008
356,374.0,2149.0,0.8101338090983832,0.853849468543522,0.8110994797985058
357,375.0,948.0,0.8162688352751667,0.8451584395909608,0.8181905390499058
358,376.0,1469.0,0.788113706470088,0.8298149335042461,0.7899709109055857
359,377.0,1590.0,0.8165670465818982,0.8471336085569525,0.8188889814232174
360,378.0,850.0,0.8497925335677238,0.8753543083900226,0.8513025840766031
361,379.0,405.0,0.8766417523146176,0.9015684153596539,0.8791812425046072
362,380.0,1337.0,0.8350006577677941,0.8657232137491738,0.8362123860028136
363,381.0,3548.0,0.7820632267969383,0.8024611078081649,0.7826422086311721
364,382.0,260.0,0.7929813306088808,0.858125,0.7995553539204125
365,383.0,986.0,0.736355087211298,0.8117030677944703,0.7450871415753253
366,384.0,744.0,0.7543559508575562,0.8201388888888889,0.7599172721009695
367,385.0,1766.0,0.8328265986348018,0.8665341307761703,0.8338443164880267
368,386.0,561.0,0.8654704946358324,0.9097222222222221,0.8694911924061272
369,387.0,1511.0,0.8585789784122028,0.8738578379019817,0.8592346363004005
370,388.0,230.0,0.9143225382954492,0.9096313912009513,0.9159407314426675
371,389.0,558.0,0.8729664077383881,0.8950312174817897,0.8746830742871012
372,390.0,700.0,0.8303347131187687,0.8628248363419956,0.8325321402855339
373,391.0,1272.0,0.7979792262003235,0.8536378540335802,0.8006334712711902
