,side_effect,n_instance,auprc,auroc,ap
116,124.0,917.0,0.8082614432224877,0.8534813053243493,0.8117501470115867
117,125.0,412.0,0.8658318142131111,0.8982204861111112,0.8690434655154833
118,126.0,661.0,0.8344365811116141,0.8731634527089073,0.8371442221733219
119,127.0,6017.0,0.7322782596826192,0.7838796545899934,0.7336811589641837
120,128.0,1898.0,0.8104625528885446,0.858571868267159,0.8145014323242852
121,129.0,224.0,0.9088876780254347,0.9216666666666666,0.9109542377152446
122,130.0,5548.0,0.7419957029612778,0.7937708085612367,0.7434600579180487
123,131.0,3160.0,0.7788466772685867,0.8243784441881328,0.7798478232148263
124,132.0,1762.0,0.7823558500329575,0.8321389940508384,0.7865769770714583
125,133.0,1774.0,0.8227245458298811,0.8378512396694214,0.823608738702751
126,134.0,4270.0,0.7842024222532749,0.8379732306717439,0.7861146050705271
127,135.0,846.0,0.8364082799733307,0.8627636560302867,0.8386821666324563
128,136.0,2155.0,0.8106226936185807,0.8527528393726338,0.8116828322968422
129,137.0,3831.0,0.7556083117734336,0.804124230031122,0.7564466831225116
130,138.0,1090.0,0.8592911959296925,0.8844644506001846,0.860370148355249
131,139.0,537.0,0.8699167228797553,0.8991669060614765,0.8723533706485184
132,140.0,1661.0,0.7712537550095361,0.8276086464463559,0.7737896831563537
133,141.0,3567.0,0.781432844618636,0.830046577297596,0.78346777708711
134,142.0,2967.0,0.730967700460572,0.7945129793105171,0.7327850805074008
135,143.0,4679.0,0.7917252974183577,0.837162052479722,0.7923361130310077
136,144.0,1501.0,0.8332571646845653,0.857412543018477,0.8340807338321772
137,145.0,700.0,0.776106741518807,0.7900892582333026,0.7789707883424629
138,146.0,1301.0,0.8208045964907147,0.8369119292450317,0.8218404831078323
139,147.0,298.0,0.8549411517777761,0.8583333333333333,0.8580216469354157
140,148.0,1753.0,0.8424094138219912,0.8708761492698757,0.8436823987800487
141,150.0,1365.0,0.8062656471701,0.8457069563905236,0.8080567587150371
142,151.0,989.0,0.8174387504183938,0.8371642561983471,0.8191005170191008
143,153.0,2198.0,0.8269307665760999,0.8607463493780422,0.8278371026901138
144,154.0,3873.0,0.7486642206586068,0.7987764705882353,0.7505365403368189
145,155.0,261.0,0.9191056391124333,0.9355281207133059,0.9221419354084601
146,156.0,2054.0,0.8228283160925609,0.8568155082835016,0.8241107504913732
147,157.0,400.0,0.8021979781473917,0.8480257116620753,0.8080928378975166
148,158.0,2401.0,0.8295571134404671,0.8601191849288735,0.83037971367726
149,159.0,1209.0,0.8748054593248749,0.8968937937875876,0.8760472916298215
150,160.0,2494.0,0.8107339855235564,0.8395199071322951,0.8131576069278837
151,161.0,914.0,0.8028289709005826,0.8555810079133694,0.8097873571245551
152,162.0,1854.0,0.836272567719072,0.8502204081632654,0.8369962753507311
153,163.0,297.0,0.8095615960817992,0.8378099173553719,0.8196648028522012
154,164.0,2007.0,0.7873765376247217,0.8488946753108726,0.7913461381484721
155,165.0,908.0,0.8473494834292685,0.8591585872576177,0.8488318543211476
156,166.0,688.0,0.765173774908427,0.8160067554888346,0.7703256406792807
157,167.0,581.0,0.8236761543731045,0.8679846938775511,0.8289957351310138
158,168.0,1508.0,0.815057739831539,0.847159209157128,0.8162939664711235
159,169.0,1728.0,0.7594315332692829,0.820130612244898,0.762087773448648
160,170.0,1842.0,0.8379749652424553,0.8735978885851636,0.8392365788512429
161,171.0,597.0,0.9471791904749971,0.9457491082045184,0.9476880831571872
162,172.0,1955.0,0.7956770885903581,0.839446756850503,0.7971212062839944
163,173.0,1702.0,0.7941206887355716,0.8397969932011875,0.7980166446843908
164,174.0,295.0,0.935590185246474,0.927734375,0.9365746591427704
165,175.0,2970.0,0.7448610996451694,0.7930633650519032,0.7461769032213774
166,176.0,2316.0,0.8182040822203409,0.8662318922059182,0.8196905009453784
167,177.0,2509.0,0.8176391241130125,0.8592836679898767,0.8201811969279762
168,178.0,5350.0,0.7453406681170852,0.7940382379974048,0.7460673700962956
169,179.0,5335.0,0.7504207910559486,0.8080062045550147,0.7519768533324506
170,180.0,500.0,0.8041831690150457,0.8553719008264463,0.8110914597476429
171,181.0,2844.0,0.8053130729950676,0.8481505594135801,0.8066243292486296
172,182.0,1731.0,0.8129062970359977,0.8510271359238119,0.8144681868735321
173,184.0,842.0,0.8204388544121093,0.8596444444444444,0.8234973694284851
174,185.0,1667.0,0.8237615879361895,0.8696581910521568,0.8252684161799536
175,186.0,3308.0,0.7831003863339964,0.8252319118084473,0.7854068131014608
176,187.0,1692.0,0.8072069830820179,0.860211477189174,0.8117170025856557
177,188.0,3758.0,0.7906625579324402,0.8253388523658793,0.791395051607567
178,189.0,1785.0,0.8276277925749128,0.8667494521548577,0.8295904997461276
179,190.0,424.0,0.9199247649127835,0.9236,0.9208916266622857
180,191.0,456.0,0.8801359408194553,0.893491124260355,0.8824114753520964
181,192.0,5042.0,0.7948510208873422,0.8313938484863148,0.7956497397971909
182,193.0,1744.0,0.8190645072975316,0.835318583069262,0.8199134669141385
183,194.0,1055.0,0.7660561044198432,0.8338888888888889,0.7718913608953745
