,side_effect,n_instance,auprc-0,auprc-1,auprc-2
160,170.0,1842.0,0.8230602305889673,0.8505612654977576,0.8515409736111008
161,171.0,597.0,0.853398237569156,0.8894469143983021,0.8907346104690665
162,172.0,1955.0,0.7781830560145234,0.8073446176891178,0.8072270159840738
163,173.0,1702.0,0.7676800146748213,0.8012731915744574,0.8013373961108453
164,174.0,295.0,0.8834794444925514,0.9119768933027976,0.9124583137369405
165,175.0,2970.0,0.7473519028332176,0.7787139336095129,0.7800142802102469
166,176.0,2316.0,0.8037121462904919,0.8355260503875256,0.8350148615204417
167,177.0,2509.0,0.80306965429608,0.832834457126849,0.8331620186884269
168,178.0,5350.0,0.7723614239729162,0.8047112109615494,0.8052909845930293
169,179.0,5335.0,0.7809232683504916,0.8048767700090123,0.8052051962849712
170,180.0,500.0,0.8452733677135935,0.8677531282054434,0.8684159836938528
171,181.0,2844.0,0.7915912121547701,0.8314848594028903,0.8324463837558866
172,182.0,1731.0,0.8023724318746709,0.8336454908145338,0.8340258869140809
173,184.0,842.0,0.8448095800111022,0.8729826361467633,0.8726885557047382
174,185.0,1667.0,0.7841662056050464,0.8292001779205099,0.8302138879122684
175,186.0,3308.0,0.7698840686375262,0.7968834190925127,0.7969266920747897
176,187.0,1692.0,0.8223171651438496,0.8539000331284451,0.8540370406210536
177,188.0,3758.0,0.7368430604121006,0.7691251752926133,0.7694818381567938
178,189.0,1785.0,0.7929992078611022,0.8381099890400328,0.8372503667105984
179,190.0,424.0,0.8817927480678341,0.9041830120749759,0.9063240830547536
180,191.0,456.0,0.8998260334291746,0.9151354539337044,0.9162417890802179
181,192.0,5042.0,0.7687842501032174,0.798557393008289,0.7987082821786615
182,193.0,1744.0,0.7933301589641886,0.830064046231359,0.8299015700577209
183,194.0,1055.0,0.8293685465382087,0.8679830236978165,0.8675532454127662
184,195.0,1298.0,0.8353770435556871,0.8631195628668265,0.8655572451634579
185,196.0,1501.0,0.8386224843327266,0.8709933673924773,0.8708169634556521
